Id,System,Class,Static,Static2,Sun,Planets,Moons,Effect,Region,Constelation
unknown,J143916,3, U210,, Yellow,7,60,, Unknown (R10), Unknown (C085)
unknown,J221414,3, U210,, Pink,9,49,, Unknown (R10), Unknown (C085)
unknown,J153903,3, U210,, Yellow Small,13,42,, Unknown (R10), Unknown (C085)
unknown,J103955,3, U210,, Orange radiant,8,77, Cataclysmic Variable, Unknown (R10), Unknown (C085)
unknown,J210952,3, U210,, Red Giant,7,6,, Unknown (R10), Unknown (C085)
unknown,J134102,3, U210,, Yellow,6,3,, Unknown (R10), Unknown (C086)
unknown,J140050,3, U210,, Pink Small,7,11, Red Giant, Unknown (R10), Unknown (C086)
unknown,J131757,3, U210,, Orange radiant,6,40,, Unknown (R10), Unknown (C086)
unknown,J140341,3, U210,, Orange radiant,4,36,, Unknown (R10), Unknown (C086)
unknown,J111856,3, U210,, White,7,8,, Unknown (R10), Unknown (C086)
unknown,J102407,3, U210,, Red Giant,10,47,, Unknown (R10), Unknown (C086)
unknown,J151341,3, U210,, Yellow,7,57,, Unknown (R10), Unknown (C086)
unknown,J110706,3, U210,, Pink,10,61,, Unknown (R10), Unknown (C087)
unknown,J133651,3, U210,, Orange Bright,9,33,, Unknown (R10), Unknown (C087)
unknown,J123452,3, U210,, Orange radiant,13,57, Cataclysmic Variable, Unknown (R10), Unknown (C087)
unknown,J102143,3, U210,, Orange,8,55, Wolf-Rayet Star, Unknown (R10), Unknown (C087)
unknown,J220832,3, U210,, Yellow,11,72, Pulsar, Unknown (R10), Unknown (C087)
unknown,J160847,3, U210,, Orange,10,29,, Unknown (R10), Unknown (C087)
unknown,J125949,3, U210,, Yellow,11,26,, Unknown (R10), Unknown (C088)
unknown,J164250,3, U210,, Orange radiant,8,76, Black Hole, Unknown (R10), Unknown (C088)
unknown,J212329,3, U210,, Yellow Small,10,71,, Unknown (R10), Unknown (C088)
unknown,J112905,3, U210,, White Dwarf,10,31,, Unknown (R10), Unknown (C088)
unknown,J144447,3, U210,, Yellow Small,11,42,, Unknown (R10), Unknown (C088)
unknown,J113530,3, U210,, Orange Bright,7,16, Magnetar, Unknown (R10), Unknown (C088)
unknown,J103604,3, U210,, Orange radiant,5,26, Wolf-Rayet Star, Unknown (R10), Unknown (C088)
unknown,J142038,3, U210,, Pink Small,9,52, Pulsar, Unknown (R10), Unknown (C089)
unknown,J130403,3, U210,, Orange Bright,6,10,, Unknown (R10), Unknown (C089)
unknown,J132525,3, U210,, Pink Small,7,11,, Unknown (R10), Unknown (C089)
unknown,J103653,3, U210,, Pink,10,66,, Unknown (R10), Unknown (C089)
unknown,J154642,3, U210,, Yellow Small,7,20, Black Hole, Unknown (R10), Unknown (C089)
unknown,J163526,3, U210,, Blue,11,37,, Unknown (R10), Unknown (C089)
unknown,J212713,3, U210,, Red Giant,9,46,, Unknown (R10), Unknown (C090)
unknown,J132635,3, U210,, Orange radiant,7,31,, Unknown (R10), Unknown (C090)
unknown,J114330,3, U210,, Orange,12,22,, Unknown (R10), Unknown (C090)
unknown,J224926,3, U210,, Yellow Small,8,59,, Unknown (R10), Unknown (C090)
unknown,J113619,3, U210,, Red Giant,2,28, Black Hole, Unknown (R10), Unknown (C090)
unknown,J214654,3, U210,, Yellow,9,64,, Unknown (R10), Unknown (C090)
unknown,J151429,3, U210,, Orange radiant,8,46,, Unknown (R10), Unknown (C091)
unknown,J111214,3, U210,, Blue,7,10,, Unknown (R10), Unknown (C091)
unknown,J113420,3, U210,, Yellow Small,5,43,, Unknown (R10), Unknown (C091)
unknown,J135526,3, U210,, Orange radiant,11,64,, Unknown (R10), Unknown (C091)
unknown,J164116,3, U210,, Orange Bright,8,22,, Unknown (R10), Unknown (C091)
unknown,J214227,3, U210,, Yellow,11,26, Pulsar, Unknown (R10), Unknown (C091)
unknown,J164342,3, U210,, Yellow,13,93, Wolf-Rayet Star, Unknown (R10), Unknown (C092)
unknown,J151538,3, U210,, Red Giant,8,6, Magnetar, Unknown (R10), Unknown (C092)
unknown,J125938,3, U210,, Pink,8,27,, Unknown (R10), Unknown (C092)
unknown,J165806,3, U210,, Blue Bright,10,65, Wolf-Rayet Star, Unknown (R10), Unknown (C092)
unknown,J122803,3, U210,, Orange Bright,9,40, Cataclysmic Variable, Unknown (R10), Unknown (C092)
unknown,J113243,3, U210,, Orange radiant,5,58,, Unknown (R10), Unknown (C092)
unknown,J134022,3, U210,, Orange,9,37, Cataclysmic Variable, Unknown (R10), Unknown (C092)
unknown,J152143,3, U210,, Pink Small,12,35,, Unknown (R11), Unknown (C093)
unknown,J170717,3, U210,, Orange Bright,7,9,, Unknown (R11), Unknown (C093)
unknown,J121452,3, U210,, Yellow Small,8,47,, Unknown (R11), Unknown (C093)
unknown,J124126,3, U210,, Orange radiant,9,30,, Unknown (R11), Unknown (C093)
unknown,J173230,3, U210,, Blue,7,6,, Unknown (R11), Unknown (C093)
unknown,J164457,3, U210,, Pink,8,17,, Unknown (R11), Unknown (C093)
unknown,J112944,3, U210,, Orange,10,53,, Unknown (R11), Unknown (C093)
unknown,J115253,3, U210,, Yellow,8,81,, Unknown (R11), Unknown (C094)
unknown,J100118,3, U210,, White,8,39, Magnetar, Unknown (R11), Unknown (C094)
unknown,J100620,3, U210,, Orange,7,51,, Unknown (R11), Unknown (C094)
unknown,J145916,3, U210,, White Dwarf,11,12, Pulsar, Unknown (R11), Unknown (C094)
unknown,J223207,3, U210,, Yellow Small,11,44,, Unknown (R11), Unknown (C094)
unknown,J144646,3, U210,, Yellow Small,11,85,, Unknown (R11), Unknown (C094)
unknown,J142520,3, U210,, Blue,13,31, Magnetar, Unknown (R11), Unknown (C094)
unknown,J230226,3, U210,, Blue Small,11,65,, Unknown (R11), Unknown (C095)
unknown,J150704,3, U210,, Orange Bright,8,60,, Unknown (R11), Unknown (C095)
unknown,J225524,3, U210,, Blue,8,25, Black Hole, Unknown (R11), Unknown (C095)
unknown,J133234,3, U210,, Yellow Small,10,21,, Unknown (R11), Unknown (C095)
unknown,J125833,3, U210,, Yellow Small,13,42,, Unknown (R11), Unknown (C095)
unknown,J104459,3, U210,, Blue Bright,9,51, Red Giant, Unknown (R11), Unknown (C095)
unknown,J164713,3, U210,, Orange radiant,8,46,, Unknown (R11), Unknown (C096)
unknown,J135355,3, U210,, Pink,10,32,, Unknown (R11), Unknown (C096)
unknown,J220838,3, U210,, Yellow,9,22,, Unknown (R11), Unknown (C096)
unknown,J225949,3, U210,, Pink Small,6,65,, Unknown (R11), Unknown (C096)
unknown,J130535,3, U210,, White,9,37, Red Giant, Unknown (R11), Unknown (C096)
unknown,J111255,3, U210,, Yellow Small,6,91,, Unknown (R11), Unknown (C096)
unknown,J121628,3, U210,, Yellow Small,8,2,, Unknown (R11), Unknown (C096)
unknown,J221117,3, U210,, Yellow Small,5,24,, Unknown (R11), Unknown (C097)
unknown,J115015,3, U210,, Yellow Small,7,8, Cataclysmic Variable, Unknown (R11), Unknown (C097)
unknown,J172751,3, U210,, White,11,72, Red Giant, Unknown (R11), Unknown (C097)
unknown,J134301,3, U210,, Orange radiant,9,58, Pulsar, Unknown (R11), Unknown (C097)
unknown,J104351,3, U210,, Yellow,9,41,, Unknown (R11), Unknown (C097)
unknown,J144408,3, U210,, Orange radiant,9,45, Black Hole, Unknown (R11), Unknown (C097)
unknown,J220950,3, U210,, Blue,7,34,, Unknown (R11), Unknown (C098)
unknown,J165815,3, U210,, Orange Bright,14,48,, Unknown (R11), Unknown (C098)
unknown,J120452,3, U210,, Red Giant,11,74,, Unknown (R11), Unknown (C098)
unknown,J142026,3, U210,, Orange Bright,8,57, Magnetar, Unknown (R11), Unknown (C098)
unknown,J111031,3, U210,, Yellow,9,42, Magnetar, Unknown (R11), Unknown (C098)
unknown,J130116,3, U210,, Orange,8,44, Magnetar, Unknown (R11), Unknown (C098)
unknown,J111309,3, U210,, Pink,8,57,, Unknown (R11), Unknown (C099)
unknown,J122213,3, U210,, Orange,9,70,, Unknown (R11), Unknown (C099)
unknown,J170740,3, U210,, Orange radiant,7,60,, Unknown (R11), Unknown (C099)
unknown,J113543,3, U210,, Pink Small,7,11,, Unknown (R11), Unknown (C099)
unknown,J170817,3, U210,, Orange radiant,9,64, Cataclysmic Variable, Unknown (R11), Unknown (C099)
unknown,J123405,3, U210,, Yellow,7,7,, Unknown (R11), Unknown (C099)
unknown,J125741,3, U210,, Orange radiant,8,65,, Unknown (R11), Unknown (C099)
unknown,J114627,3, U210,, Red Giant,8,27, Wolf-Rayet Star, Unknown (R11), Unknown (C100)
unknown,J155117,3, U210,, Yellow Small,7,28,, Unknown (R11), Unknown (C100)
unknown,J165118,3, U210,, Orange Bright,7,54,, Unknown (R11), Unknown (C100)
unknown,J141004,3, U210,, Blue,7,34,, Unknown (R11), Unknown (C100)
unknown,J174317,3, U210,, Pink,5,7, Wolf-Rayet Star, Unknown (R11), Unknown (C100)
unknown,J145040,3, U210,, Yellow,6,38,, Unknown (R11), Unknown (C100)
unknown,J171549,3, U210,, Orange,8,24, Pulsar, Unknown (R11), Unknown (C100)
unknown,J100009,3, U210,, White,7,44, Pulsar, Unknown (R11), Unknown (C101)
unknown,J124257,3, U210,, Orange radiant,8,57,, Unknown (R11), Unknown (C101)
unknown,J154530,3, U210,, Pink,9,56,, Unknown (R11), Unknown (C101)
unknown,J152636,3, U210,, Orange Bright,12,25,, Unknown (R11), Unknown (C101)
unknown,J100728,3, U210,, Orange radiant,9,52, Red Giant, Unknown (R11), Unknown (C101)
unknown,J115504,3, U210,, Red Giant,6,25,, Unknown (R11), Unknown (C101)
unknown,J104905,3, U210,, Yellow Small,9,70,, Unknown (R11), Unknown (C102)
unknown,J125149,3, U210,, Orange,8,59, Pulsar, Unknown (R11), Unknown (C102)
unknown,J172743,3, U210,, Orange Bright,9,25,, Unknown (R11), Unknown (C102)
unknown,J111421,3, U210,, Pink,5,45, Cataclysmic Variable, Unknown (R11), Unknown (C102)
unknown,J152146,3, U210,, White Dwarf,10,29, Pulsar, Unknown (R11), Unknown (C102)
unknown,J111603,3, U210,, Yellow Small,9,65,, Unknown (R11), Unknown (C102)
unknown,J114127,3, U210,, Orange Bright,7,5, Black Hole, Unknown (R11), Unknown (C103)
unknown,J113923,3, U210,, Orange radiant,8,62,, Unknown (R11), Unknown (C103)
unknown,J123837,3, U210,, Orange radiant,8,71,, Unknown (R11), Unknown (C103)
unknown,J125049,3, U210,, Orange radiant,9,39,, Unknown (R11), Unknown (C103)
unknown,J161455,3, U210,, Yellow Small,11,22, Pulsar, Unknown (R11), Unknown (C103)
unknown,J124715,3, U210,, Yellow,9,22, Black Hole, Unknown (R11), Unknown (C103)
unknown,J124813,3, U210,, Orange radiant,6,36, Black Hole, Unknown (R11), Unknown (C103)
unknown,J120945,3, U210,, Orange Bright,5,6, Pulsar, Unknown (R11), Unknown (C104)
unknown,J155541,3, U210,, Red Giant,10,29,, Unknown (R11), Unknown (C104)
unknown,J105017,3, U210,, Blue,9,36, Pulsar, Unknown (R11), Unknown (C104)
unknown,J154900,3, U210,, Orange Bright,10,54,, Unknown (R11), Unknown (C104)
unknown,J164951,3, U210,, Pink Small,9,12,, Unknown (R11), Unknown (C104)
unknown,J162459,3, U210,, Pink Small,8,3,, Unknown (R11), Unknown (C104)
unknown,J141832,3, U210,, Yellow Small,10,17,, Unknown (R11), Unknown (C104)
unknown,J115136,3, U210,, Blue,10,71,, Unknown (R11), Unknown (C105)
unknown,J112854,3, U210,, Blue,8,65, Red Giant, Unknown (R11), Unknown (C105)
unknown,J222222,3, U210,, Yellow Small,7,88,, Unknown (R11), Unknown (C105)
unknown,J124654,3, U210,, Orange radiant,6,53, Wolf-Rayet Star, Unknown (R11), Unknown (C105)
unknown,J132750,3, U210,, Pink Small,9,46,, Unknown (R11), Unknown (C105)
unknown,J170511,3, U210,, White,6,30,, Unknown (R11), Unknown (C105)
unknown,J155852,3, U210,, Red Giant,9,33,, Unknown (R11), Unknown (C105)
unknown,J121856,3, D845,, Yellow Small,8,25,, Unknown (R12), Unknown (C106)
unknown,J131025,3, D845,, Red Giant,9,16,, Unknown (R12), Unknown (C106)
unknown,J122854,3, D845,, Yellow,7,31, Red Giant, Unknown (R12), Unknown (C106)
unknown,J132222,3, D845,, Yellow,9,65,, Unknown (R12), Unknown (C106)
unknown,J203753,3, D845,, Orange Bright,13,72,, Unknown (R12), Unknown (C106)
unknown,J130835,3, D845,, Blue,9,65,, Unknown (R12), Unknown (C106)
unknown,J134123,3, D845,, Blue Bright,9,37, Cataclysmic Variable, Unknown (R12), Unknown (C106)
unknown,J133857,3, D845,, Pink Small,9,30, Wolf-Rayet Star, Unknown (R12), Unknown (C107)
unknown,J171813,3, D845,, Pink Small,4,29, Magnetar, Unknown (R12), Unknown (C107)
unknown,J143513,3, D845,, Orange Bright,8,19, Cataclysmic Variable, Unknown (R12), Unknown (C107)
unknown,J112656,3, D845,, Yellow Small,8,11,, Unknown (R12), Unknown (C107)
unknown,J154357,3, D845,, Pink,7,27,, Unknown (R12), Unknown (C107)
unknown,J154145,3, D845,, Pink,9,29,, Unknown (R12), Unknown (C107)
unknown,J100129,3, D845,, Orange radiant,5,46,, Unknown (R12), Unknown (C107)
unknown,J155124,3, D845,, Orange Bright,11,68,, Unknown (R12), Unknown (C108)
unknown,J133207,3, D845,, Orange Bright,7,19, Pulsar, Unknown (R12), Unknown (C108)
unknown,J124830,3, D845,, Blue Bright,7,20,, Unknown (R12), Unknown (C108)
unknown,J144725,3, D845,, Blue Small,9,45, Magnetar, Unknown (R12), Unknown (C108)
unknown,J170409,3, D845,, Yellow Small,8,50, Red Giant, Unknown (R12), Unknown (C108)
unknown,J103326,3, D845,, Orange radiant,9,32,, Unknown (R12), Unknown (C108)
unknown,J160739,3, D845,, Orange Bright,8,21, Pulsar, Unknown (R12), Unknown (C109)
unknown,J133041,3, D845,, Yellow Small,7,39, Cataclysmic Variable, Unknown (R12), Unknown (C109)
unknown,J205412,3, D845,, Yellow,7,50,, Unknown (R12), Unknown (C109)
unknown,J145851,3, D845,, Yellow,13,38, Cataclysmic Variable, Unknown (R12), Unknown (C109)
unknown,J132737,3, D845,, Orange radiant,8,67, Red Giant, Unknown (R12), Unknown (C109)
unknown,J130247,3, D845,, Pink Small,7,60, Black Hole, Unknown (R12), Unknown (C109)
unknown,J151405,3, D845,, Yellow Small,7,39,, Unknown (R12), Unknown (C110)
unknown,J131802,3, D845,, Orange Bright,11,40, Wolf-Rayet Star, Unknown (R12), Unknown (C110)
unknown,J221515,3, D845,, Red Giant,8,44,, Unknown (R12), Unknown (C110)
unknown,J142951,3, D845,, White Dwarf,9,60,, Unknown (R12), Unknown (C110)
unknown,J101736,3, D845,, Pink Small,8,32,, Unknown (R12), Unknown (C110)
unknown,J233739,3, D845,, Orange,11,54,, Unknown (R12), Unknown (C110)
unknown,J221447,3, D845,, Blue Small,10,81,, Unknown (R12), Unknown (C110)
unknown,J145645,3, D845,, Orange radiant,9,54,, Unknown (R12), Unknown (C111)
unknown,J153051,3, D845,, White,9,45,, Unknown (R12), Unknown (C111)
unknown,J141451,3, D845,, Pink Small,9,4,, Unknown (R12), Unknown (C111)
unknown,J131859,3, D845,, Orange radiant,11,33, Wolf-Rayet Star, Unknown (R12), Unknown (C111)
unknown,J144553,3, D845,, Red Giant,8,50,, Unknown (R12), Unknown (C111)
unknown,J145615,3, D845,, Orange radiant,8,64,, Unknown (R12), Unknown (C111)
unknown,J223109,3, D845,, Yellow Small,9,47, Cataclysmic Variable, Unknown (R12), Unknown (C111)
unknown,J132721,3, D845,, Orange radiant,11,41,, Unknown (R12), Unknown (C112)
unknown,J103353,3, D845,, Orange radiant,8,29,, Unknown (R12), Unknown (C112)
unknown,J173223,3, D845,, Yellow,7,65,, Unknown (R12), Unknown (C112)
unknown,J104837,3, D845,, Pink Small,9,12,, Unknown (R12), Unknown (C112)
unknown,J163745,3, D845,, Yellow,9,59,, Unknown (R12), Unknown (C112)
unknown,J101500,3, D845,, Blue Small,7,52,, Unknown (R12), Unknown (C112)
unknown,J224826,3, D845,, Yellow Small,8,18, Wolf-Rayet Star, Unknown (R12), Unknown (C112)
unknown,J230905,3, D845,, Pink,12,13,, Unknown (R12), Unknown (C113)
unknown,J110924,3, D845,, Orange,7,35,, Unknown (R12), Unknown (C113)
unknown,J122220,3, D845,, Orange Bright,10,41, Magnetar, Unknown (R12), Unknown (C113)
unknown,J165153,3, D845,, Blue Bright,10,22, Pulsar, Unknown (R12), Unknown (C113)
unknown,J204030,3, D845,, Orange Bright,9,24,, Unknown (R12), Unknown (C113)
unknown,J134136,3, D845,, Orange,8,67,, Unknown (R12), Unknown (C113)
unknown,J113334,3, D845,, Yellow Small,3,6,, Unknown (R12), Unknown (C113)
unknown,J125403,3, D845,, Yellow,9,53,, Unknown (R12), Unknown (C114)
unknown,J162437,3, D845,, Red Giant,9,33,, Unknown (R12), Unknown (C114)
unknown,J235630,3, D845,, Orange,5,45,, Unknown (R12), Unknown (C114)
unknown,J105409,3, D845,, Orange radiant,6,31,, Unknown (R12), Unknown (C114)
unknown,J163529,3, D845,, Pink Small,4,2,, Unknown (R12), Unknown (C114)
unknown,J152931,3, D845,, Yellow,8,50,, Unknown (R12), Unknown (C114)
unknown,J131559,3, D845,, Orange Bright,7,22, Red Giant, Unknown (R12), Unknown (C114)
unknown,J143918,3, D845,, Orange,11,50,, Unknown (R12), Unknown (C115)
unknown,J104643,3, D845,, White Dwarf,8,39, Wolf-Rayet Star, Unknown (R12), Unknown (C115)
unknown,J212304,3, D845,, Red Giant,12,46, Cataclysmic Variable, Unknown (R12), Unknown (C115)
unknown,J154634,3, D845,, Blue,8,8, Black Hole, Unknown (R12), Unknown (C115)
unknown,J172052,3, D845,, Yellow Small,6,6, Pulsar, Unknown (R12), Unknown (C115)
unknown,J135036,3, D845,, Orange Bright,9,28, Cataclysmic Variable, Unknown (R12), Unknown (C115)
unknown,J134431,3, D845,, Yellow,4,4,, Unknown (R12), Unknown (C116)
unknown,J121105,3, D845,, Pink,10,81,, Unknown (R12), Unknown (C116)
unknown,J120357,3, D845,, Orange,8,24,, Unknown (R12), Unknown (C116)
unknown,J101854,3, D845,, Yellow Small,6,55,, Unknown (R12), Unknown (C116)
unknown,J232826,3, D845,, Orange,11,65,, Unknown (R12), Unknown (C116)
unknown,J154934,3, D845,, Pink,7,90, Cataclysmic Variable, Unknown (R12), Unknown (C116)
unknown,J170132,3, D845,, Orange radiant,6,68, Black Hole, Unknown (R12), Unknown (C117)
unknown,J114916,3, D845,, Yellow,5,12,, Unknown (R12), Unknown (C117)
unknown,J142400,3, D845,, Orange Bright,8,14,, Unknown (R12), Unknown (C117)
unknown,J115502,3, D845,, Red Giant,8,7,, Unknown (R12), Unknown (C117)
unknown,J121300,3, D845,, Orange,5,45, Red Giant, Unknown (R12), Unknown (C117)
unknown,J223658,3, D845,, Yellow Small,9,30,, Unknown (R12), Unknown (C117)
unknown,J124327,3, D845,, White,6,78,, Unknown (R12), Unknown (C118)
unknown,J220438,3, D845,, Blue,13,68,, Unknown (R12), Unknown (C118)
unknown,J144636,3, D845,, Orange Bright,8,42,, Unknown (R12), Unknown (C118)
unknown,J113347,3, D845,, Orange Bright,13,42,, Unknown (R12), Unknown (C118)
unknown,J150737,3, D845,, Pink,8,33,, Unknown (R12), Unknown (C118)
unknown,J152044,3, D845,, Orange radiant,8,50, Magnetar, Unknown (R12), Unknown (C118)
unknown,J142443,3, D845,, Red Giant,7,36, Wolf-Rayet Star, Unknown (R12), Unknown (C119)
unknown,J164104,3, D845,, Blue Small,9,51,, Unknown (R12), Unknown (C119)
unknown,J155008,3, D845,, Orange,6,59,, Unknown (R12), Unknown (C119)
unknown,J114358,3, D845,, Yellow Small,7,84,, Unknown (R12), Unknown (C119)
unknown,J122259,3, D845,, White,6,78, Pulsar, Unknown (R12), Unknown (C119)
unknown,J125243,3, D845,, Pink Small,7,52,, Unknown (R12), Unknown (C119)
unknown,J114508,3, D845,, Orange,7,76,, Unknown (R12), Unknown (C119)
unknown,J125216,3, D845,, Orange Bright,9,21,, Unknown (R12), Unknown (C120)
unknown,J113143,3, D845,, Yellow,10,70,, Unknown (R12), Unknown (C120)
unknown,J101612,3, D845,, Yellow,13,67,, Unknown (R12), Unknown (C120)
unknown,J101354,3, D845,, Blue Small,11,39,, Unknown (R12), Unknown (C120)
unknown,J100156,3, D845,, Red Giant,11,48,, Unknown (R12), Unknown (C120)
unknown,J110425,3, D845,, Yellow Small,8,54, Pulsar, Unknown (R12), Unknown (C120)
unknown,J133121,3, D845,, Orange radiant,9,77,, Unknown (R12), Unknown (C121)
unknown,J165936,3, D845,, Yellow Small,12,70,, Unknown (R12), Unknown (C121)
unknown,J213411,3, D845,, Yellow Small,10,85, Red Giant, Unknown (R12), Unknown (C121)
unknown,J231545,3, D845,, Orange radiant,7,51, Pulsar, Unknown (R12), Unknown (C121)
unknown,J121603,3, D845,, Yellow Small,10,48,, Unknown (R12), Unknown (C121)
unknown,J222120,3, D845,, Orange radiant,12,44,, Unknown (R12), Unknown (C121)
unknown,J231240,3, D845,, Orange radiant,5,44,, Unknown (R12), Unknown (C121)
unknown,J164338,3, U210,, Orange,7,57, Magnetar, Unknown (R13), Unknown (C122)
unknown,J142603,3, U210,, White Dwarf,8,40, Wolf-Rayet Star, Unknown (R13), Unknown (C122)
unknown,J212812,3, U210,, Red Giant,11,25, Wolf-Rayet Star, Unknown (R13), Unknown (C122)
unknown,J164501,3, U210,, Orange Bright,13,48,, Unknown (R13), Unknown (C122)
unknown,J144751,3, U210,, Orange Bright,9,77,, Unknown (R13), Unknown (C122)
unknown,J214744,3, U210,, Yellow Small,4,5, Wolf-Rayet Star, Unknown (R13), Unknown (C122)
unknown,J135304,3, U210,, Blue Small,9,46,, Unknown (R13), Unknown (C123)
unknown,J223601,3, U210,, Pink,8,48, Magnetar, Unknown (R13), Unknown (C123)
unknown,J103529,3, U210,, Yellow,10,58,, Unknown (R13), Unknown (C123)
unknown,J161051,3, U210,, Orange Bright,9,21, Cataclysmic Variable, Unknown (R13), Unknown (C123)
unknown,J224352,3, U210,, Pink Small,8,26,, Unknown (R13), Unknown (C123)
unknown,J113048,3, U210,, Yellow,5,52,, Unknown (R13), Unknown (C123)
unknown,J140322,3, U210,, Blue Small,8,64,, Unknown (R13), Unknown (C124)
unknown,J152741,3, U210,, Pink Small,12,41,, Unknown (R13), Unknown (C124)
unknown,J222732,3, U210,, Yellow,7,50,, Unknown (R13), Unknown (C124)
